feature,n,bullish_count,bullish_rate,baseline,lift,wilson_low,wilson_high,feature_family,machine
126.36007534678804,0,0,,0.4,,,,phase_SHORT,077
250.11007534678802,0,0,,0.48333333333333334,,,,phase_SHORT,049
250.11007534678802,0,0,,0.5166666666666667,,,,phase_SHORT,056
250.11007534678802,1,0,0.0,0.5666666666666667,-0.5666666666666667,0.0,0.7934567085261071,phase_SHORT,075
250.11007534678802,0,0,,0.4,,,,phase_SHORT,077
13.860075346787994,0,0,,0.48333333333333334,,,,phase_SHORT,049
13.860075346787994,0,0,,0.5166666666666667,,,,phase_SHORT,056
13.860075346787994,1,1,1.0,0.5666666666666667,0.43333333333333335,0.20654329147389294,1.0,phase_SHORT,075
13.860075346787994,0,0,,0.4,,,,phase_SHORT,077
137.610075346788,0,0,,0.48333333333333334,,,,phase_SHORT,049
137.610075346788,0,0,,0.5166666666666667,,,,phase_SHORT,056
137.610075346788,1,1,1.0,0.5666666666666667,0.43333333333333335,0.20654329147389294,1.0,phase_SHORT,075
137.610075346788,0,0,,0.4,,,,phase_SHORT,077
261.360075346788,0,0,,0.48333333333333334,,,,phase_SHORT,049
261.360075346788,0,0,,0.5166666666666667,,,,phase_SHORT,056
261.360075346788,1,0,0.0,0.5666666666666667,-0.5666666666666667,0.0,0.7934567085261071,phase_SHORT,075
261.360075346788,0,0,,0.4,,,,phase_SHORT,077
25.110075346787994,0,0,,0.48333333333333334,,,,phase_SHORT,049
25.110075346787994,0,0,,0.5166666666666667,,,,phase_SHORT,056
25.110075346787994,1,1,1.0,0.5666666666666667,0.43333333333333335,0.20654329147389294,1.0,phase_SHORT,075
25.110075346787994,0,0,,0.4,,,,phase_SHORT,077
148.860075346788,0,0,,0.48333333333333334,,,,phase_SHORT,049
148.860075346788,0,0,,0.5166666666666667,,,,phase_SHORT,056
148.860075346788,1,0,0.0,0.5666666666666667,-0.5666666666666667,0.0,0.7934567085261071,phase_SHORT,075
148.860075346788,0,0,,0.4,,,,phase_SHORT,077
272.610075346788,0,0,,0.48333333333333334,,,,phase_SHORT,049
272.610075346788,0,0,,0.5166666666666667,,,,phase_SHORT,056
272.610075346788,1,0,0.0,0.5666666666666667,-0.5666666666666667,0.0,0.7934567085261071,phase_SHORT,075
272.610075346788,0,0,,0.4,,,,phase_SHORT,077
36.36007534678788,0,0,,0.48333333333333334,,,,phase_SHORT,049
36.36007534678788,0,0,,0.5166666666666667,,,,phase_SHORT,056
36.36007534678788,1,0,0.0,0.5666666666666667,-0.5666666666666667,0.0,0.7934567085261071,phase_SHORT,075
36.36007534678788,0,0,,0.4,,,,phase_SHORT,077
160.11007534678788,0,0,,0.48333333333333334,,,,phase_SHORT,049
160.11007534678788,0,0,,0.5166666666666667,,,,phase_SHORT,056
160.11007534678788,1,1,1.0,0.5666666666666667,0.43333333333333335,0.20654329147389294,1.0,phase_SHORT,075
160.11007534678788,0,0,,0.4,,,,phase_SHORT,077
283.8600753467879,0,0,,0.48333333333333334,,,,phase_SHORT,049
283.8600753467879,0,0,,0.5166666666666667,,,,phase_SHORT,056
283.8600753467879,1,1,1.0,0.5666666666666667,0.43333333333333335,0.20654329147389294,1.0,phase_SHORT,075
283.8600753467879,0,0,,0.4,,,,phase_SHORT,077
47.61007534678788,0,0,,0.48333333333333334,,,,phase_SHORT,049
47.61007534678788,0,0,,0.5166666666666667,,,,phase_SHORT,056
47.61007534678788,1,1,1.0,0.5666666666666667,0.43333333333333335,0.20654329147389294,1.0,phase_SHORT,075
47.61007534678788,0,0,,0.4,,,,phase_SHORT,077
171.36007534678788,0,0,,0.48333333333333334,,,,phase_SHORT,049
171.36007534678788,0,0,,0.5166666666666667,,,,phase_SHORT,056
171.36007534678788,1,0,0.0,0.5666666666666667,-0.5666666666666667,0.0,0.7934567085261071,phase_SHORT,075
171.36007534678788,0,0,,0.4,,,,phase_SHORT,077
295.1100753467879,0,0,,0.48333333333333334,,,,phase_SHORT,049
295.1100753467879,0,0,,0.5166666666666667,,,,phase_SHORT,056
295.1100753467879,1,1,1.0,0.5666666666666667,0.43333333333333335,0.20654329147389294,1.0,phase_SHORT,075
295.1100753467879,0,0,,0.4,,,,phase_SHORT,077
58.86007534678788,0,0,,0.48333333333333334,,,,phase_SHORT,049
58.86007534678788,0,0,,0.5166666666666667,,,,phase_SHORT,056
58.86007534678788,1,1,1.0,0.5666666666666667,0.43333333333333335,0.20654329147389294,1.0,phase_SHORT,075
58.86007534678788,0,0,,0.4,,,,phase_SHORT,077
182.61007534678788,0,0,,0.48333333333333334,,,,phase_SHORT,049
182.61007534678788,0,0,,0.5166666666666667,,,,phase_SHORT,056
182.61007534678788,1,1,1.0,0.5666666666666667,0.43333333333333335,0.20654329147389294,1.0,phase_SHORT,075
182.61007534678788,0,0,,0.4,,,,phase_SHORT,077
306.36007534678765,0,0,,0.48333333333333334,,,,phase_SHORT,049
306.36007534678765,0,0,,0.5166666666666667,,,,phase_SHORT,056
306.36007534678765,1,0,0.0,0.5666666666666667,-0.5666666666666667,0.0,0.7934567085261071,phase_SHORT,075
306.36007534678765,0,0,,0.4,,,,phase_SHORT,077
70.11007534678765,0,0,,0.48333333333333334,,,,phase_SHORT,049
70.11007534678765,0,0,,0.5166666666666667,,,,phase_SHORT,056
70.11007534678765,1,1,1.0,0.5666666666666667,0.43333333333333335,0.20654329147389294,1.0,phase_SHORT,075
70.11007534678765,0,0,,0.4,,,,phase_SHORT,077
193.86007534678765,0,0,,0.48333333333333334,,,,phase_SHORT,049
193.86007534678765,0,0,,0.5166666666666667,,,,phase_SHORT,056
193.86007534678765,1,0,0.0,0.5666666666666667,-0.5666666666666667,0.0,0.7934567085261071,phase_SHORT,075
193.86007534678765,0,0,,0.4,,,,phase_SHORT,077
317.61007534678765,0,0,,0.48333333333333334,,,,phase_SHORT,049
317.61007534678765,0,0,,0.5166666666666667,,,,phase_SHORT,056
317.61007534678765,1,0,0.0,0.5666666666666667,-0.5666666666666667,0.0,0.7934567085261071,phase_SHORT,075
317.61007534678765,0,0,,0.4,,,,phase_SHORT,077
81.36007534678765,0,0,,0.48333333333333334,,,,phase_SHORT,049
81.36007534678765,0,0,,0.5166666666666667,,,,phase_SHORT,056
81.36007534678765,1,0,0.0,0.5666666666666667,-0.5666666666666667,0.0,0.7934567085261071,phase_SHORT,075
81.36007534678765,0,0,,0.4,,,,phase_SHORT,077
205.11007534678765,0,0,,0.48333333333333334,,,,phase_SHORT,049
205.11007534678765,0,0,,0.5166666666666667,,,,phase_SHORT,056
205.11007534678765,1,1,1.0,0.5666666666666667,0.43333333333333335,0.20654329147389294,1.0,phase_SHORT,075
205.11007534678765,0,0,,0.4,,,,phase_SHORT,077
328.86007534678765,0,0,,0.48333333333333334,,,,phase_SHORT,049
328.86007534678765,0,0,,0.5166666666666667,,,,phase_SHORT,056
328.86007534678765,1,1,1.0,0.5666666666666667,0.43333333333333335,0.20654329147389294,1.0,phase_SHORT,075
328.86007534678765,0,0,,0.4,,,,phase_SHORT,077
92.61007534678765,0,0,,0.48333333333333334,,,,phase_SHORT,049
92.61007534678765,0,0,,0.5166666666666667,,,,phase_SHORT,056
92.61007534678765,1,1,1.0,0.5666666666666667,0.43333333333333335,0.20654329147389294,1.0,phase_SHORT,075
92.61007534678765,0,0,,0.4,,,,phase_SHORT,077
216.36007534678765,0,0,,0.48333333333333334,,,,phase_SHORT,049
216.36007534678765,0,0,,0.5166666666666667,,,,phase_SHORT,056
216.36007534678765,1,1,1.0,0.5666666666666667,0.43333333333333335,0.20654329147389294,1.0,phase_SHORT,075
216.36007534678765,0,0,,0.4,,,,phase_SHORT,077
340.11007534678765,0,0,,0.48333333333333334,,,,phase_SHORT,049
340.11007534678765,0,0,,0.5166666666666667,,,,phase_SHORT,056
340.11007534678765,1,1,1.0,0.5666666666666667,0.43333333333333335,0.20654329147389294,1.0,phase_SHORT,075
340.11007534678765,0,0,,0.4,,,,phase_SHORT,077
103.86007534678765,0,0,,0.48333333333333334,,,,phase_SHORT,049
103.86007534678765,0,0,,0.5166666666666667,,,,phase_SHORT,056
103.86007534678765,1,1,1.0,0.5666666666666667,0.43333333333333335,0.20654329147389294,1.0,phase_SHORT,075
103.86007534678765,0,0,,0.4,,,,phase_SHORT,077
227.61007534678765,0,0,,0.48333333333333334,,,,phase_SHORT,049
227.61007534678765,0,0,,0.5166666666666667,,,,phase_SHORT,056
227.61007534678765,1,0,0.0,0.5666666666666667,-0.5666666666666667,0.0,0.7934567085261071,phase_SHORT,075
227.61007534678765,0,0,,0.4,,,,phase_SHORT,077
351.36007534678765,0,0,,0.48333333333333334,,,,phase_SHORT,049
351.36007534678765,0,0,,0.5166666666666667,,,,phase_SHORT,056
351.36007534678765,1,1,1.0,0.5666666666666667,0.43333333333333335,0.20654329147389294,1.0,phase_SHORT,075
351.36007534678765,0,0,,0.4,,,,phase_SHORT,077
115.11007534678765,0,0,,0.48333333333333334,,,,phase_SHORT,049
115.11007534678765,0,0,,0.5166666666666667,,,,phase_SHORT,056
115.11007534678765,1,0,0.0,0.5666666666666667,-0.5666666666666667,0.0,0.7934567085261071,phase_SHORT,075
115.11007534678765,0,0,,0.4,,,,phase_SHORT,077
238.86007534678765,0,0,,0.48333333333333334,,,,phase_SHORT,049
238.86007534678765,0,0,,0.5166666666666667,,,,phase_SHORT,056
238.86007534678765,1,0,0.0,0.5666666666666667,-0.5666666666666667,0.0,0.7934567085261071,phase_SHORT,075
238.86007534678765,0,0,,0.4,,,,phase_SHORT,077
2.610075346787653,0,0,,0.48333333333333334,,,,phase_SHORT,049
2.610075346787653,0,0,,0.5166666666666667,,,,phase_SHORT,056
2.610075346787653,1,1,1.0,0.5666666666666667,0.43333333333333335,0.20654329147389294,1.0,phase_SHORT,075
2.610075346787653,0,0,,0.4,,,,phase_SHORT,077
126.36007534678765,0,0,,0.48333333333333334,,,,phase_SHORT,049
126.36007534678765,0,0,,0.5166666666666667,,,,phase_SHORT,056
126.36007534678765,1,0,0.0,0.5666666666666667,-0.5666666666666667,0.0,0.7934567085261071,phase_SHORT,075
126.36007534678765,0,0,,0.4,,,,phase_SHORT,077
250.1100753467872,0,0,,0.48333333333333334,,,,phase_SHORT,049
250.1100753467872,0,0,,0.5166666666666667,,,,phase_SHORT,056
250.1100753467872,1,0,0.0,0.5666666666666667,-0.5666666666666667,0.0,0.7934567085261071,phase_SHORT,075
250.1100753467872,0,0,,0.4,,,,phase_SHORT,077
13.860075346787198,0,0,,0.48333333333333334,,,,phase_SHORT,049
13.860075346787198,0,0,,0.5166666666666667,,,,phase_SHORT,056
13.860075346787198,1,1,1.0,0.5666666666666667,0.43333333333333335,0.20654329147389294,1.0,phase_SHORT,075
13.860075346787198,0,0,,0.4,,,,phase_SHORT,077
137.6100753467872,0,0,,0.48333333333333334,,,,phase_SHORT,049
137.6100753467872,0,0,,0.5166666666666667,,,,phase_SHORT,056
137.6100753467872,1,0,0.0,0.5666666666666667,-0.5666666666666667,0.0,0.7934567085261071,phase_SHORT,075
137.6100753467872,0,0,,0.4,,,,phase_SHORT,077
261.3600753467872,0,0,,0.48333333333333334,,,,phase_SHORT,049
261.3600753467872,0,0,,0.5166666666666667,,,,phase_SHORT,056
261.3600753467872,1,0,0.0,0.5666666666666667,-0.5666666666666667,0.0,0.7934567085261071,phase_SHORT,075
261.3600753467872,0,0,,0.4,,,,phase_SHORT,077
25.110075346787198,0,0,,0.48333333333333334,,,,phase_SHORT,049
25.110075346787198,0,0,,0.5166666666666667,,,,phase_SHORT,056
25.110075346787198,1,1,1.0,0.5666666666666667,0.43333333333333335,0.20654329147389294,1.0,phase_SHORT,075
25.110075346787198,0,0,,0.4,,,,phase_SHORT,077
148.8600753467872,0,0,,0.48333333333333334,,,,phase_SHORT,049
148.8600753467872,0,0,,0.5166666666666667,,,,phase_SHORT,056
148.8600753467872,1,1,1.0,0.5666666666666667,0.43333333333333335,0.20654329147389294,1.0,phase_SHORT,075
148.8600753467872,0,0,,0.4,,,,phase_SHORT,077
272.6100753467872,0,0,,0.48333333333333334,,,,phase_SHORT,049
272.6100753467872,0,0,,0.5166666666666667,,,,phase_SHORT,056
272.6100753467872,1,0,0.0,0.5666666666666667,-0.5666666666666667,0.0,0.7934567085261071,phase_SHORT,075
272.6100753467872,0,0,,0.4,,,,phase_SHORT,077
36.3600753467872,0,0,,0.48333333333333334,,,,phase_SHORT,049
36.3600753467872,0,0,,0.5166666666666667,,,,phase_SHORT,056
36.3600753467872,1,0,0.0,0.5666666666666667,-0.5666666666666667,0.0,0.7934567085261071,phase_SHORT,075
36.3600753467872,0,0,,0.4,,,,phase_SHORT,077
160.1100753467872,0,0,,0.48333333333333334,,,,phase_SHORT,049
160.1100753467872,0,0,,0.5166666666666667,,,,phase_SHORT,056
160.1100753467872,1,0,0.0,0.5666666666666667,-0.5666666666666667,0.0,0.7934567085261071,phase_SHORT,075
160.1100753467872,0,0,,0.4,,,,phase_SHORT,077
283.8600753467872,0,0,,0.48333333333333334,,,,phase_SHORT,049
283.8600753467872,0,0,,0.5166666666666667,,,,phase_SHORT,056
283.8600753467872,1,1,1.0,0.5666666666666667,0.43333333333333335,0.20654329147389294,1.0,phase_SHORT,075
283.8600753467872,0,0,,0.4,,,,phase_SHORT,077
47.6100753467872,0,0,,0.48333333333333334,,,,phase_SHORT,049
47.6100753467872,0,0,,0.5166666666666667,,,,phase_SHORT,056
47.6100753467872,1,1,1.0,0.5666666666666667,0.43333333333333335,0.20654329147389294,1.0,phase_SHORT,075
47.6100753467872,0,0,,0.4,,,,phase_SHORT,077
171.3600753467872,0,0,,0.48333333333333334,,,,phase_SHORT,049
171.3600753467872,0,0,,0.5166666666666667,,,,phase_SHORT,056
171.3600753467872,1,1,1.0,0.5666666666666667,0.43333333333333335,0.20654329147389294,1.0,phase_SHORT,075
171.3600753467872,0,0,,0.4,,,,phase_SHORT,077
295.1100753467872,0,0,,0.48333333333333334,,,,phase_SHORT,049
295.1100753467872,0,0,,0.5166666666666667,,,,phase_SHORT,056
295.1100753467872,1,1,1.0,0.5666666666666667,0.43333333333333335,0.20654329147389294,1.0,phase_SHORT,075
295.1100753467872,0,0,,0.4,,,,phase_SHORT,077
58.8600753467872,0,0,,0.48333333333333334,,,,phase_SHORT,049
58.8600753467872,0,0,,0.5166666666666667,,,,phase_SHORT,056
58.8600753467872,1,0,0.0,0.5666666666666667,-0.5666666666666667,0.0,0.7934567085261071,phase_SHORT,075
58.8600753467872,0,0,,0.4,,,,phase_SHORT,077
182.6100753467872,0,0,,0.48333333333333334,,,,phase_SHORT,049
182.6100753467872,0,0,,0.5166666666666667,,,,phase_SHORT,056
182.6100753467872,1,1,1.0,0.5666666666666667,0.43333333333333335,0.20654329147389294,1.0,phase_SHORT,075
182.6100753467872,0,0,,0.4,,,,phase_SHORT,077
306.3600753467872,0,0,,0.48333333333333334,,,,phase_SHORT,049
306.3600753467872,0,0,,0.5166666666666667,,,,phase_SHORT,056
306.3600753467872,1,1,1.0,0.5666666666666667,0.43333333333333335,0.20654329147389294,1.0,phase_SHORT,075
306.3600753467872,0,0,,0.4,,,,phase_SHORT,077
70.1100753467872,0,0,,0.48333333333333334,,,,phase_SHORT,049
70.1100753467872,0,0,,0.5166666666666667,,,,phase_SHORT,056
70.1100753467872,1,1,1.0,0.5666666666666667,0.43333333333333335,0.20654329147389294,1.0,phase_SHORT,075
70.1100753467872,0,0,,0.4,,,,phase_SHORT,077
193.8600753467872,0,0,,0.48333333333333334,,,,phase_SHORT,049
193.8600753467872,0,0,,0.5166666666666667,,,,phase_SHORT,056
193.8600753467872,1,1,1.0,0.5666666666666667,0.43333333333333335,0.20654329147389294,1.0,phase_SHORT,075
193.8600753467872,0,0,,0.4,,,,phase_SHORT,077
317.6100753467872,0,0,,0.48333333333333334,,,,phase_SHORT,049
317.6100753467872,0,0,,0.5166666666666667,,,,phase_SHORT,056
317.6100753467872,1,0,0.0,0.5666666666666667,-0.5666666666666667,0.0,0.7934567085261071,phase_SHORT,075
317.6100753467872,0,0,,0.4,,,,phase_SHORT,077
81.3600753467872,0,0,,0.48333333333333334,,,,phase_SHORT,049
81.3600753467872,0,0,,0.5166666666666667,,,,phase_SHORT,056
81.3600753467872,1,1,1.0,0.5666666666666667,0.43333333333333335,0.20654329147389294,1.0,phase_SHORT,075
81.3600753467872,0,0,,0.4,,,,phase_SHORT,077
205.1100753467872,0,0,,0.48333333333333334,,,,phase_SHORT,049
205.1100753467872,0,0,,0.5166666666666667,,,,phase_SHORT,056
205.1100753467872,1,1,1.0,0.5666666666666667,0.43333333333333335,0.20654329147389294,1.0,phase_SHORT,075
205.1100753467872,0,0,,0.4,,,,phase_SHORT,077
328.8600753467872,0,0,,0.48333333333333334,,,,phase_SHORT,049
328.8600753467872,0,0,,0.5166666666666667,,,,phase_SHORT,056
328.8600753467872,1,0,0.0,0.5666666666666667,-0.5666666666666667,0.0,0.7934567085261071,phase_SHORT,075
328.8600753467872,0,0,,0.4,,,,phase_SHORT,077
92.6100753467872,0,0,,0.48333333333333334,,,,phase_SHORT,049
92.6100753467872,0,0,,0.5166666666666667,,,,phase_SHORT,056
92.6100753467872,1,1,1.0,0.5666666666666667,0.43333333333333335,0.20654329147389294,1.0,phase_SHORT,075
92.6100753467872,0,0,,0.4,,,,phase_SHORT,077
216.3600753467872,0,0,,0.48333333333333334,,,,phase_SHORT,049
216.3600753467872,0,0,,0.5166666666666667,,,,phase_SHORT,056
216.3600753467872,1,0,0.0,0.5666666666666667,-0.5666666666666667,0.0,0.7934567085261071,phase_SHORT,075
216.3600753467872,0,0,,0.4,,,,phase_SHORT,077
340.1100753467872,0,0,,0.48333333333333334,,,,phase_SHORT,049
340.1100753467872,0,0,,0.5166666666666667,,,,phase_SHORT,056
340.1100753467872,1,0,0.0,0.5666666666666667,-0.5666666666666667,0.0,0.7934567085261071,phase_SHORT,075
340.1100753467872,0,0,,0.4,,,,phase_SHORT,077
103.8600753467872,0,0,,0.48333333333333334,,,,phase_SHORT,049
103.8600753467872,0,0,,0.5166666666666667,,,,phase_SHORT,056
103.8600753467872,1,1,1.0,0.5666666666666667,0.43333333333333335,0.20654329147389294,1.0,phase_SHORT,075
103.8600753467872,0,0,,0.4,,,,phase_SHORT,077
227.6100753467872,0,0,,0.48333333333333334,,,,phase_SHORT,049
227.6100753467872,0,0,,0.5166666666666667,,,,phase_SHORT,056
227.6100753467872,1,0,0.0,0.5666666666666667,-0.5666666666666667,0.0,0.7934567085261071,phase_SHORT,075
227.6100753467872,0,0,,0.4,,,,phase_SHORT,077
41.536385332220306,0,0,,0.48333333333333334,,,,phase_SHORT,049
41.536385332220306,0,0,,0.5166666666666667,,,,phase_SHORT,056
41.536385332220306,0,0,,0.5666666666666667,,,,phase_SHORT,075
41.536385332220306,1,0,0.0,0.4,-0.4,0.0,0.7934567085261071,phase_SHORT,077
92.1613853322203,0,0,,0.48333333333333334,,,,phase_SHORT,049
92.1613853322203,0,0,,0.5166666666666667,,,,phase_SHORT,056
92.1613853322203,0,0,,0.5666666666666667,,,,phase_SHORT,075
92.1613853322203,1,1,1.0,0.4,0.6,0.20654329147389294,1.0,phase_SHORT,077
142.78638533222028,0,0,,0.48333333333333334,,,,phase_SHORT,049
142.78638533222028,0,0,,0.5166666666666667,,,,phase_SHORT,056
142.78638533222028,0,0,,0.5666666666666667,,,,phase_SHORT,075
142.78638533222028,1,1,1.0,0.4,0.6,0.20654329147389294,1.0,phase_SHORT,077
193.4113853322203,0,0,,0.48333333333333334,,,,phase_SHORT,049
193.4113853322203,0,0,,0.5166666666666667,,,,phase_SHORT,056
193.4113853322203,0,0,,0.5666666666666667,,,,phase_SHORT,075
193.4113853322203,1,0,0.0,0.4,-0.4,0.0,0.7934567085261071,phase_SHORT,077
244.0363853322203,0,0,,0.48333333333333334,,,,phase_SHORT,049
244.0363853322203,0,0,,0.5166666666666667,,,,phase_SHORT,056
244.0363853322203,0,0,,0.5666666666666667,,,,phase_SHORT,075
244.0363853322203,1,0,0.0,0.4,-0.4,0.0,0.7934567085261071,phase_SHORT,077
294.66138533222033,0,0,,0.48333333333333334,,,,phase_SHORT,049
294.66138533222033,0,0,,0.5166666666666667,,,,phase_SHORT,056
294.66138533222033,0,0,,0.5666666666666667,,,,phase_SHORT,075
294.66138533222033,1,0,0.0,0.4,-0.4,0.0,0.7934567085261071,phase_SHORT,077
345.2863853322203,0,0,,0.48333333333333334,,,,phase_SHORT,049
345.2863853322203,0,0,,0.5166666666666667,,,,phase_SHORT,056
345.2863853322203,0,0,,0.5666666666666667,,,,phase_SHORT,075
345.2863853322203,1,1,1.0,0.4,0.6,0.20654329147389294,1.0,phase_SHORT,077
35.91138533222028,0,0,,0.48333333333333334,,,,phase_SHORT,049
35.91138533222028,0,0,,0.5166666666666667,,,,phase_SHORT,056
35.91138533222028,0,0,,0.5666666666666667,,,,phase_SHORT,075
35.91138533222028,1,0,0.0,0.4,-0.4,0.0,0.7934567085261071,phase_SHORT,077
86.53638533222033,0,0,,0.48333333333333334,,,,phase_SHORT,049
86.53638533222033,0,0,,0.5166666666666667,,,,phase_SHORT,056
86.53638533222033,0,0,,0.5666666666666667,,,,phase_SHORT,075
86.53638533222033,1,1,1.0,0.4,0.6,0.20654329147389294,1.0,phase_SHORT,077
137.16138533222028,0,0,,0.48333333333333334,,,,phase_SHORT,049
137.16138533222028,0,0,,0.5166666666666667,,,,phase_SHORT,056
137.16138533222028,0,0,,0.5666666666666667,,,,phase_SHORT,075
137.16138533222028,1,1,1.0,0.4,0.6,0.20654329147389294,1.0,phase_SHORT,077
187.78638533222033,0,0,,0.48333333333333334,,,,phase_SHORT,049
187.78638533222033,0,0,,0.5166666666666667,,,,phase_SHORT,056
187.78638533222033,0,0,,0.5666666666666667,,,,phase_SHORT,075
187.78638533222033,1,0,0.0,0.4,-0.4,0.0,0.7934567085261071,phase_SHORT,077
238.41138533222033,0,0,,0.48333333333333334,,,,phase_SHORT,049
238.41138533222033,0,0,,0.5166666666666667,,,,phase_SHORT,056
238.41138533222033,0,0,,0.5666666666666667,,,,phase_SHORT,075
238.41138533222033,1,1,1.0,0.4,0.6,0.20654329147389294,1.0,phase_SHORT,077
289.0363853322202,0,0,,0.48333333333333334,,,,phase_SHORT,049
289.0363853322202,0,0,,0.5166666666666667,,,,phase_SHORT,056
289.0363853322202,0,0,,0.5666666666666667,,,,phase_SHORT,075
289.0363853322202,1,0,0.0,0.4,-0.4,0.0,0.7934567085261071,phase_SHORT,077
339.66138533222033,0,0,,0.48333333333333334,,,,phase_SHORT,049
339.66138533222033,0,0,,0.5166666666666667,,,,phase_SHORT,056
339.66138533222033,0,0,,0.5666666666666667,,,,phase_SHORT,075
339.66138533222033,1,1,1.0,0.4,0.6,0.20654329147389294,1.0,phase_SHORT,077
30.286385332220334,0,0,,0.48333333333333334,,,,phase_SHORT,049
30.286385332220334,0,0,,0.5166666666666667,,,,phase_SHORT,056
30.286385332220334,0,0,,0.5666666666666667,,,,phase_SHORT,075
30.286385332220334,1,0,0.0,0.4,-0.4,0.0,0.7934567085261071,phase_SHORT,077
80.91138533222022,0,0,,0.48333333333333334,,,,phase_SHORT,049
80.91138533222022,0,0,,0.5166666666666667,,,,phase_SHORT,056
80.91138533222022,0,0,,0.5666666666666667,,,,phase_SHORT,075
80.91138533222022,1,0,0.0,0.4,-0.4,0.0,0.7934567085261071,phase_SHORT,077
131.53638533222022,0,0,,0.48333333333333334,,,,phase_SHORT,049
131.53638533222022,0,0,,0.5166666666666667,,,,phase_SHORT,056
131.53638533222022,0,0,,0.5666666666666667,,,,phase_SHORT,075
131.53638533222022,1,1,1.0,0.4,0.6,0.20654329147389294,1.0,phase_SHORT,077
182.16138533222033,0,0,,0.48333333333333334,,,,phase_SHORT,049
182.16138533222033,0,0,,0.5166666666666667,,,,phase_SHORT,056
182.16138533222033,0,0,,0.5666666666666667,,,,phase_SHORT,075
182.16138533222033,1,0,0.0,0.4,-0.4,0.0,0.7934567085261071,phase_SHORT,077
232.78638533222033,0,0,,0.48333333333333334,,,,phase_SHORT,049
232.78638533222033,0,0,,0.5166666666666667,,,,phase_SHORT,056
232.78638533222033,0,0,,0.5666666666666667,,,,phase_SHORT,075
232.78638533222033,1,0,0.0,0.4,-0.4,0.0,0.7934567085261071,phase_SHORT,077
283.41138533222033,0,0,,0.48333333333333334,,,,phase_SHORT,049
283.41138533222033,0,0,,0.5166666666666667,,,,phase_SHORT,056
283.41138533222033,0,0,,0.5666666666666667,,,,phase_SHORT,075
283.41138533222033,1,0,0.0,0.4,-0.4,0.0,0.7934567085261071,phase_SHORT,077
334.03638533222033,0,0,,0.48333333333333334,,,,phase_SHORT,049
334.03638533222033,0,0,,0.5166666666666667,,,,phase_SHORT,056
334.03638533222033,0,0,,0.5666666666666667,,,,phase_SHORT,075
334.03638533222033,1,0,0.0,0.4,-0.4,0.0,0.7934567085261071,phase_SHORT,077
24.661385332220334,0,0,,0.48333333333333334,,,,phase_SHORT,049
24.661385332220334,0,0,,0.5166666666666667,,,,phase_SHORT,056
24.661385332220334,0,0,,0.5666666666666667,,,,phase_SHORT,075
24.661385332220334,1,1,1.0,0.4,0.6,0.20654329147389294,1.0,phase_SHORT,077
75.28638533222056,0,0,,0.48333333333333334,,,,phase_SHORT,049
75.28638533222056,0,0,,0.5166666666666667,,,,phase_SHORT,056
75.28638533222056,0,0,,0.5666666666666667,,,,phase_SHORT,075
75.28638533222056,1,1,1.0,0.4,0.6,0.20654329147389294,1.0,phase_SHORT,077
125.91138533222033,0,0,,0.48333333333333334,,,,phase_SHORT,049
125.91138533222033,0,0,,0.5166666666666667,,,,phase_SHORT,056
125.91138533222033,0,0,,0.5666666666666667,,,,phase_SHORT,075
125.91138533222033,1,0,0.0,0.4,-0.4,0.0,0.7934567085261071,phase_SHORT,077
176.53638533222033,0,0,,0.48333333333333334,,,,phase_SHORT,049
176.53638533222033,0,0,,0.5166666666666667,,,,phase_SHORT,056
176.53638533222033,0,0,,0.5666666666666667,,,,phase_SHORT,075
176.53638533222033,1,1,1.0,0.4,0.6,0.20654329147389294,1.0,phase_SHORT,077
227.16138533222033,0,0,,0.48333333333333334,,,,phase_SHORT,049
227.16138533222033,0,0,,0.5166666666666667,,,,phase_SHORT,056
227.16138533222033,0,0,,0.5666666666666667,,,,phase_SHORT,075
227.16138533222033,1,0,0.0,0.4,-0.4,0.0,0.7934567085261071,phase_SHORT,077
277.78638533222033,0,0,,0.48333333333333334,,,,phase_SHORT,049
277.78638533222033,0,0,,0.5166666666666667,,,,phase_SHORT,056
277.78638533222033,0,0,,0.5666666666666667,,,,phase_SHORT,075
277.78638533222033,1,0,0.0,0.4,-0.4,0.0,0.7934567085261071,phase_SHORT,077
328.41138533222033,0,0,,0.48333333333333334,,,,phase_SHORT,049
328.41138533222033,0,0,,0.5166666666666667,,,,phase_SHORT,056
328.41138533222033,0,0,,0.5666666666666667,,,,phase_SHORT,075
328.41138533222033,1,0,0.0,0.4,-0.4,0.0,0.7934567085261071,phase_SHORT,077
19.03638533222056,0,0,,0.48333333333333334,,,,phase_SHORT,049
19.03638533222056,0,0,,0.5166666666666667,,,,phase_SHORT,056
19.03638533222056,0,0,,0.5666666666666667,,,,phase_SHORT,075
19.03638533222056,1,0,0.0,0.4,-0.4,0.0,0.7934567085261071,phase_SHORT,077
69.66138533222033,0,0,,0.48333333333333334,,,,phase_SHORT,049
69.66138533222033,0,0,,0.5166666666666667,,,,phase_SHORT,056
69.66138533222033,0,0,,0.5666666666666667,,,,phase_SHORT,075
69.66138533222033,1,0,0.0,0.4,-0.4,0.0,0.7934567085261071,phase_SHORT,077
120.28638533222033,0,0,,0.48333333333333334,,,,phase_SHORT,049
120.28638533222033,0,0,,0.5166666666666667,,,,phase_SHORT,056
