time,minute,machine,group,value,delta_5m,delta_10m,delta_30m
16:25,985,0042,g6,-6400,0,0,0
16:30,990,0042,g6,-8178,-1778,-1778,-1778
16:35,995,0042,g6,-8178,0,-1778,-1778
16:40,1000,0042,g6,-8178,0,0,-1778
16:45,1005,0042,g6,-8178,0,0,-1778
16:50,1010,0042,g6,-8533,-355,-355,-2133
16:55,1015,0042,g6,-8533,0,-355,-2133
17:00,1020,0042,g6,-8533,0,0,-355
17:05,1025,0042,g6,-8533,0,0,-355
17:10,1030,0042,g6,-8533,0,0,-355
17:15,1035,0042,g6,-8533,0,0,-355
17:20,1040,0042,g6,-8533,0,0,0
17:25,1045,0042,g6,-8533,0,0,0
17:30,1050,0042,g6,-8533,0,0,0
17:35,1055,0042,g6,-8533,0,0,0
17:40,1060,0042,g6,-8533,0,0,0
17:45,1065,0042,g6,-8533,0,0,0
17:50,1070,0042,g6,-8533,0,0,0
17:55,1075,0042,g6,-8533,0,0,0
18:00,1080,0042,g6,-8533,0,0,0
18:05,1085,0042,g6,-8533,0,0,0
18:10,1090,0042,g6,-8533,0,0,0
18:15,1095,0042,g6,-8533,0,0,0
18:20,1100,0042,g6,-8533,0,0,0
18:25,1105,0042,g6,-9422,-889,-889,-889
18:30,1110,0042,g6,-9422,0,-889,-889
18:35,1115,0042,g6,-9422,0,0,-889
18:40,1120,0042,g6,-9422,0,0,-889
18:45,1125,0042,g6,-9422,0,0,-889
18:50,1130,0042,g6,-9422,0,0,-889
18:55,1135,0042,g6,-9422,0,0,0
19:00,1140,0042,g6,-9422,0,0,0
19:05,1145,0042,g6,-9422,0,0,0
19:10,1150,0042,g6,-9422,0,0,0
19:15,1155,0042,g6,-9422,0,0,0
19:20,1160,0042,g6,-9422,0,0,0
19:25,1165,0042,g6,-11022,-1600,-1600,-1600
19:30,1170,0042,g6,-11022,0,-1600,-1600
19:35,1175,0042,g6,-11022,0,0,-1600
19:40,1180,0042,g6,-11022,0,0,-1600
19:45,1185,0042,g6,-11022,0,0,-1600
19:50,1190,0042,g6,-11022,0,0,-1600
19:55,1195,0042,g6,-11022,0,0,0
20:00,1200,0042,g6,-11022,0,0,0
20:05,1205,0042,g6,-11022,0,0,0
20:10,1210,0042,g6,-11022,0,0,0
20:15,1215,0042,g6,-11022,0,0,0
20:20,1220,0042,g6,-11022,0,0,0
20:25,1225,0042,g6,-11022,0,0,0
20:30,1230,0042,g6,-12800,-1778,-1778,-1778
20:35,1235,0042,g6,-12800,0,-1778,-1778
20:40,1240,0042,g6,-12800,0,0,-1778
20:45,1245,0042,g6,-13511,-711,-711,-2489
20:50,1250,0042,g6,-13511,0,-711,-2489
20:55,1255,0042,g6,-13511,0,0,-2489
21:00,1260,0042,g6,-13511,0,0,-711
21:05,1265,0042,g6,-13511,0,0,-711
21:10,1270,0042,g6,-13511,0,0,-711
21:15,1275,0042,g6,-13511,0,0,0
21:20,1280,0042,g6,-13511,0,0,0
21:25,1285,0042,g6,-13511,0,0,0
21:30,1290,0042,g6,-16533,-3022,-3022,-3022
21:35,1295,0042,g6,-16533,0,-3022,-3022
21:40,1300,0042,g6,-16533,0,0,-3022
21:45,1305,0042,g6,-16711,-178,-178,-3200
21:50,1310,0042,g6,-16711,0,-178,-3200
21:55,1315,0042,g6,-16711,0,0,-3200
22:00,1320,0042,g6,-16711,0,0,-178
22:05,1325,0042,g6,-16711,0,0,-178
22:10,1330,0042,g6,-16711,0,0,-178
22:15,1335,0042,g6,-16711,0,0,0
22:20,1340,0042,g6,-16711,0,0,0
22:25,1345,0042,g6,-16711,0,0,0
22:30,1350,0042,g6,-16711,0,0,0
22:35,1355,0042,g6,-16711,0,0,0
22:40,1360,0042,g6,-16711,0,0,0
22:45,1365,0042,g6,-16711,0,0,0
22:50,1370,0042,g6,-16711,0,0,0
22:55,1375,0042,g6,-16711,0,0,0
23:00,1380,0042,g6,-16711,0,0,0
23:05,1385,0042,g6,-16711,0,0,0
23:10,1390,0042,g6,-16711,0,0,0
23:15,1395,0042,g6,-16711,0,0,0
23:16,1396,0042,g6,-16711,,,
23:20,1400,0042,g6,-16711,0,0,0
09:00,540,0043,g7,0,,,
09:05,545,0043,g7,0,0,,
09:10,550,0043,g7,0,0,0,
09:15,555,0043,g7,0,0,0,
09:20,560,0043,g7,0,0,0,
09:25,565,0043,g7,0,0,0,
09:30,570,0043,g7,0,0,0,0
09:35,575,0043,g7,0,0,0,0
09:40,580,0043,g7,0,0,0,0
09:45,585,0043,g7,0,0,0,0
09:50,590,0043,g7,0,0,0,0
09:55,595,0043,g7,0,0,0,0
10:00,600,0043,g7,0,0,0,0
10:05,605,0043,g7,0,0,0,0
10:10,610,0043,g7,0,0,0,0
10:15,615,0043,g7,0,0,0,0
10:20,620,0043,g7,0,0,0,0
10:25,625,0043,g7,-711,-711,-711,-711
10:30,630,0043,g7,-711,0,-711,-711
10:35,635,0043,g7,-711,0,0,-711
10:40,640,0043,g7,-1600,-889,-889,-1600
10:45,645,0043,g7,-1600,0,-889,-1600
10:50,650,0043,g7,-1600,0,0,-1600
10:55,655,0043,g7,-1600,0,0,-889
11:00,660,0043,g7,-2311,-711,-711,-1600
11:05,665,0043,g7,-2311,0,-711,-1600
11:10,670,0043,g7,-2311,0,0,-711
11:15,675,0043,g7,-2311,0,0,-711
11:20,680,0043,g7,-2311,0,0,-711
11:25,685,0043,g7,-2311,0,0,-711
11:30,690,0043,g7,-1956,355,355,355
11:35,695,0043,g7,-1956,0,355,355
11:40,700,0043,g7,-1956,0,0,355
11:45,705,0043,g7,-2667,-711,-711,-356
11:50,710,0043,g7,-2667,0,-711,-356
11:55,715,0043,g7,-2667,0,0,-356
12:00,720,0043,g7,-2667,0,0,-711
12:05,725,0043,g7,-2667,0,0,-711
12:10,730,0043,g7,-2667,0,0,-711
12:15,735,0043,g7,-2667,0,0,0
12:20,740,0043,g7,-2667,0,0,0
12:25,745,0043,g7,-2667,0,0,0
12:30,750,0043,g7,-4267,-1600,-1600,-1600
12:35,755,0043,g7,-4267,0,-1600,-1600
12:40,760,0043,g7,-4267,0,0,-1600
12:45,765,0043,g7,-4267,0,0,-1600
12:50,770,0043,g7,-4978,-711,-711,-2311
12:55,775,0043,g7,-4978,0,-711,-2311
13:00,780,0043,g7,-4978,0,0,-711
13:05,785,0043,g7,-4978,0,0,-711
13:10,790,0043,g7,-4978,0,0,-711
13:15,795,0043,g7,-4978,0,0,-711
13:20,800,0043,g7,-4978,0,0,0
13:25,805,0043,g7,-6400,-1422,-1422,-1422
13:30,810,0043,g7,-6400,0,-1422,-1422
13:35,815,0043,g7,-6400,0,0,-1422
13:40,820,0043,g7,-6400,0,0,-1422
13:45,825,0043,g7,-6400,0,0,-1422
13:50,830,0043,g7,-7289,-889,-889,-2311
13:55,835,0043,g7,-7289,0,-889,-889
14:00,840,0043,g7,-7289,0,0,-889
14:05,845,0043,g7,-7289,0,0,-889
14:10,850,0043,g7,-7289,0,0,-889
14:15,855,0043,g7,-7289,0,0,-889
14:20,860,0043,g7,-7289,0,0,0
14:25,865,0043,g7,-7289,0,0,0
14:30,870,0043,g7,-6578,711,711,711
14:35,875,0043,g7,-6578,0,711,711
14:40,880,0043,g7,-6578,0,0,711
14:45,885,0043,g7,-8178,-1600,-1600,-889
14:50,890,0043,g7,-8178,0,-1600,-889
14:55,895,0043,g7,-8178,0,0,-889
15:00,900,0043,g7,-8178,0,0,-1600
15:05,905,0043,g7,-8178,0,0,-1600
15:10,910,0043,g7,-8178,0,0,-1600
15:15,915,0043,g7,-8178,0,0,0
15:20,920,0043,g7,-8178,0,0,0
15:25,925,0043,g7,-8178,0,0,0
15:30,930,0043,g7,-10489,-2311,-2311,-2311
15:35,935,0043,g7,-10489,0,-2311,-2311
15:40,940,0043,g7,-10489,0,0,-2311
15:45,945,0043,g7,-11378,-889,-889,-3200
15:50,950,0043,g7,-11378,0,-889,-3200
15:55,955,0043,g7,-11378,0,0,-3200
16:00,960,0043,g7,-11378,0,0,-889
16:05,965,0043,g7,-11378,0,0,-889
16:10,970,0043,g7,-11378,0,0,-889
16:15,975,0043,g7,-11378,0,0,0
16:20,980,0043,g7,-11378,0,0,0
16:25,985,0043,g7,-11378,0,0,0
16:30,990,0043,g7,-13689,-2311,-2311,-2311
16:35,995,0043,g7,-13689,0,-2311,-2311
16:40,1000,0043,g7,-13689,0,0,-2311
16:45,1005,0043,g7,-13689,0,0,-2311
16:50,1010,0043,g7,-11556,2133,2133,-178
16:55,1015,0043,g7,-11556,0,2133,-178
17:00,1020,0043,g7,-11556,0,0,2133
17:05,1025,0043,g7,-11556,0,0,2133
17:10,1030,0043,g7,-11556,0,0,2133
17:15,1035,0043,g7,-11556,0,0,2133
17:20,1040,0043,g7,-11556,0,0,0
17:25,1045,0043,g7,-11556,0,0,0
17:30,1050,0043,g7,-3556,8000,8000,8000
17:35,1055,0043,g7,-3556,0,8000,8000
17:40,1060,0043,g7,-3556,0,0,8000
17:45,1065,0043,g7,-3556,0,0,8000
17:50,1070,0043,g7,690,4246,4246,12246
17:55,1075,0043,g7,690,0,4246,12246
18:00,1080,0043,g7,690,0,0,4246
18:05,1085,0043,g7,690,0,0,4246
18:10,1090,0043,g7,690,0,0,4246
18:15,1095,0043,g7,690,0,0,4246
18:20,1100,0043,g7,690,0,0,0
18:25,1105,0043,g7,-1067,-1757,-1757,-1757
18:30,1110,0043,g7,-1067,0,-1757,-1757
18:35,1115,0043,g7,-1067,0,0,-1757
18:40,1120,0043,g7,-1067,0,0,-1757
18:45,1125,0043,g7,-1067,0,0,-1757
18:50,1130,0043,g7,-2311,-1244,-1244,-3001
18:55,1135,0043,g7,-2311,0,-1244,-1244
19:00,1140,0043,g7,-2311,0,0,-1244
19:05,1145,0043,g7,-2311,0,0,-1244
19:10,1150,0043,g7,-2311,0,0,-1244
19:15,1155,0043,g7,-2311,0,0,-1244
19:20,1160,0043,g7,-2311,0,0,0
19:25,1165,0043,g7,-3022,-711,-711,-711
19:30,1170,0043,g7,-3022,0,-711,-711
19:35,1175,0043,g7,-3022,0,0,-711
19:40,1180,0043,g7,-3022,0,0,-711
19:45,1185,0043,g7,4138,7160,7160,6449
19:50,1190,0043,g7,4138,0,7160,6449
19:55,1195,0043,g7,4138,0,0,7160
20:00,1200,0043,g7,4138,0,0,7160
20:05,1205,0043,g7,4138,0,0,7160
20:10,1210,0043,g7,4138,0,0,7160
20:15,1215,0043,g7,4138,0,0,0
20:20,1220,0043,g7,4138,0,0,0
20:25,1225,0043,g7,4138,0,0,0
20:30,1230,0043,g7,7414,3276,3276,3276
20:35,1235,0043,g7,7414,0,3276,3276
20:40,1240,0043,g7,7414,0,0,3276
20:45,1245,0043,g7,7241,-173,-173,3103
20:50,1250,0043,g7,7241,0,-173,3103
20:55,1255,0043,g7,7241,0,0,3103
21:00,1260,0043,g7,7241,0,0,-173
21:05,1265,0043,g7,7241,0,0,-173
21:10,1270,0043,g7,7241,0,0,-173
21:15,1275,0043,g7,7241,0,0,0
21:20,1280,0043,g7,7241,0,0,0
21:25,1285,0043,g7,7241,0,0,0
21:30,1290,0043,g7,6207,-1034,-1034,-1034
21:35,1295,0043,g7,6207,0,-1034,-1034
21:40,1300,0043,g7,6207,0,0,-1034
21:45,1305,0043,g7,5000,-1207,-1207,-2241
21:50,1310,0043,g7,5000,0,-1207,-2241
21:55,1315,0043,g7,5000,0,0,-2241
22:00,1320,0043,g7,5000,0,0,-1207
22:05,1325,0043,g7,5000,0,0,-1207
22:10,1330,0043,g7,5000,0,0,-1207
22:15,1335,0043,g7,5000,0,0,0
22:20,1340,0043,g7,5000,0,0,0
22:25,1345,0043,g7,5000,0,0,0
22:30,1350,0043,g7,3793,-1207,-1207,-1207
22:35,1355,0043,g7,3793,0,-1207,-1207
22:40,1360,0043,g7,3793,0,0,-1207
22:45,1365,0043,g7,3793,0,0,-1207
22:50,1370,0043,g7,3793,0,0,-1207
22:55,1375,0043,g7,3793,0,0,-1207
23:00,1380,0043,g7,3793,0,0,0
23:05,1385,0043,g7,3793,0,0,0
23:10,1390,0043,g7,3793,0,0,0
23:15,1395,0043,g7,3793,0,0,0
23:16,1396,0043,g7,3793,,,
23:20,1400,0043,g7,3793,0,0,0
09:00,540,0044,g8,0,,,
09:05,545,0044,g8,0,0,,
09:10,550,0044,g8,0,0,0,
09:15,555,0044,g8,0,0,0,
09:20,560,0044,g8,0,0,0,
09:25,565,0044,g8,0,0,0,
09:30,570,0044,g8,0,0,0,0
09:35,575,0044,g8,0,0,0,0
09:40,580,0044,g8,0,0,0,0
09:45,585,0044,g8,0,0,0,0
09:50,590,0044,g8,0,0,0,0
09:55,595,0044,g8,0,0,0,0
10:00,600,0044,g8,0,0,0,0
10:05,605,0044,g8,0,0,0,0
10:10,610,0044,g8,0,0,0,0
10:15,615,0044,g8,0,0,0,0
10:20,620,0044,g8,0,0,0,0
10:25,625,0044,g8,0,0,0,0
10:30,630,0044,g8,0,0,0,0
10:35,635,0044,g8,0,0,0,0
10:40,640,0044,g8,0,0,0,0
10:45,645,0044,g8,0,0,0,0
10:50,650,0044,g8,0,0,0,0
10:55,655,0044,g8,0,0,0,0
11:00,660,0044,g8,0,0,0,0
11:05,665,0044,g8,0,0,0,0
11:10,670,0044,g8,0,0,0,0
11:15,675,0044,g8,0,0,0,0
11:20,680,0044,g8,0,0,0,0
11:25,685,0044,g8,0,0,0,0
11:30,690,0044,g8,0,0,0,0
11:35,695,0044,g8,0,0,0,0
11:40,700,0044,g8,0,0,0,0
11:45,705,0044,g8,0,0,0,0
11:50,710,0044,g8,0,0,0,0
11:55,715,0044,g8,0,0,0,0
12:00,720,0044,g8,0,0,0,0
12:05,725,0044,g8,0,0,0,0
12:10,730,0044,g8,0,0,0,0
12:15,735,0044,g8,0,0,0,0
12:20,740,0044,g8,0,0,0,0
12:25,745,0044,g8,0,0,0,0
12:30,750,0044,g8,0,0,0,0
12:35,755,0044,g8,0,0,0,0
12:40,760,0044,g8,0,0,0,0
12:45,765,0044,g8,0,0,0,0
12:50,770,0044,g8,0,0,0,0
12:55,775,0044,g8,0,0,0,0
13:00,780,0044,g8,0,0,0,0
13:05,785,0044,g8,0,0,0,0
13:10,790,0044,g8,0,0,0,0
13:15,795,0044,g8,0,0,0,0
13:20,800,0044,g8,0,0,0,0
13:25,805,0044,g8,-681,-681,-681,-681
13:30,810,0044,g8,-681,0,-681,-681
13:35,815,0044,g8,-681,0,0,-681
13:40,820,0044,g8,-681,0,0,-681
13:45,825,0044,g8,-681,0,0,-681
13:50,830,0044,g8,-1191,-510,-510,-1191
13:55,835,0044,g8,-1191,0,-510,-510
14:00,840,0044,g8,-1191,0,0,-510
14:05,845,0044,g8,-1191,0,0,-510
14:10,850,0044,g8,-1191,0,0,-510
14:15,855,0044,g8,-1191,0,0,-510
14:20,860,0044,g8,-1191,0,0,0
14:25,865,0044,g8,-1191,0,0,0
14:30,870,0044,g8,-4426,-3235,-3235,-3235
14:35,875,0044,g8,-4426,0,-3235,-3235
14:40,880,0044,g8,-4426,0,0,-3235
14:45,885,0044,g8,-5957,-1531,-1531,-4766
14:50,890,0044,g8,-5957,0,-1531,-4766
14:55,895,0044,g8,-5957,0,0,-4766
15:00,900,0044,g8,-5957,0,0,-1531
15:05,905,0044,g8,-5957,0,0,-1531
15:10,910,0044,g8,-5957,0,0,-1531
15:15,915,0044,g8,-5957,0,0,0
15:20,920,0044,g8,-5957,0,0,0
15:25,925,0044,g8,-5957,0,0,0
15:30,930,0044,g8,-6979,-1022,-1022,-1022
15:35,935,0044,g8,-6979,0,-1022,-1022
15:40,940,0044,g8,-6979,0,0,-1022
15:45,945,0044,g8,-8511,-1532,-1532,-2554
15:50,950,0044,g8,-8511,0,-1532,-2554
15:55,955,0044,g8,-8511,0,0,-2554
16:00,960,0044,g8,-8511,0,0,-1532
16:05,965,0044,g8,-8511,0,0,-1532
16:10,970,0044,g8,-8511,0,0,-1532
16:15,975,0044,g8,-8511,0,0,0
16:20,980,0044,g8,-8511,0,0,0
16:25,985,0044,g8,-8511,0,0,0
16:30,990,0044,g8,-10553,-2042,-2042,-2042
16:35,995,0044,g8,-10553,0,-2042,-2042
16:40,1000,0044,g8,-10553,0,0,-2042
16:45,1005,0044,g8,-10553,0,0,-2042
16:50,1010,0044,g8,-8851,1702,1702,-340
16:55,1015,0044,g8,-8851,0,1702,-340
17:00,1020,0044,g8,-8851,0,0,1702
17:05,1025,0044,g8,-8851,0,0,1702
17:10,1030,0044,g8,-8851,0,0,1702
17:15,1035,0044,g8,-8851,0,0,1702
17:20,1040,0044,g8,-8851,0,0,0
17:25,1045,0044,g8,-8851,0,0,0
17:30,1050,0044,g8,-4766,4085,4085,4085
17:35,1055,0044,g8,-4766,0,4085,4085
17:40,1060,0044,g8,-4766,0,0,4085
17:45,1065,0044,g8,-4766,0,0,4085
17:50,1070,0044,g8,-4936,-170,-170,3915
17:55,1075,0044,g8,-4936,0,-170,3915
18:00,1080,0044,g8,-4936,0,0,-170
18:05,1085,0044,g8,-4936,0,0,-170
18:10,1090,0044,g8,-4936,0,0,-170
18:15,1095,0044,g8,-4936,0,0,-170
18:20,1100,0044,g8,-4936,0,0,0
18:25,1105,0044,g8,-6128,-1192,-1192,-1192
18:30,1110,0044,g8,-6128,0,-1192,-1192
18:35,1115,0044,g8,-6128,0,0,-1192
18:40,1120,0044,g8,-6128,0,0,-1192
18:45,1125,0044,g8,-6128,0,0,-1192
18:50,1130,0044,g8,-6128,0,0,-1192
18:55,1135,0044,g8,-6128,0,0,0
19:00,1140,0044,g8,-6128,0,0,0
19:05,1145,0044,g8,-6128,0,0,0
19:10,1150,0044,g8,-6128,0,0,0
19:15,1155,0044,g8,-6128,0,0,0
19:20,1160,0044,g8,-6128,0,0,0
19:25,1165,0044,g8,-1191,4937,4937,4937
19:30,1170,0044,g8,-1191,0,4937,4937
19:35,1175,0044,g8,-1191,0,0,4937
19:40,1180,0044,g8,-1191,0,0,4937
19:45,1185,0044,g8,4298,5489,5489,10426
19:50,1190,0044,g8,4298,0,5489,10426
19:55,1195,0044,g8,4298,0,0,5489
20:00,1200,0044,g8,4298,0,0,5489
20:05,1205,0044,g8,4298,0,0,5489
20:10,1210,0044,g8,4298,0,0,5489
20:15,1215,0044,g8,4298,0,0,0
20:20,1220,0044,g8,4298,0,0,0
20:25,1225,0044,g8,4298,0,0,0
20:30,1230,0044,g8,13554,9256,9256,9256
20:35,1235,0044,g8,13554,0,9256,9256
20:40,1240,0044,g8,13554,0,0,9256
20:45,1245,0044,g8,13554,0,0,9256
20:50,1250,0044,g8,13554,0,0,9256
20:55,1255,0044,g8,13554,0,0,9256
21:00,1260,0044,g8,13554,0,0,0
21:05,1265,0044,g8,13554,0,0,0
21:10,1270,0044,g8,13554,0,0,0
21:15,1275,0044,g8,13554,0,0,0
21:20,1280,0044,g8,13554,0,0,0
21:25,1285,0044,g8,13554,0,0,0
21:30,1290,0044,g8,11901,-1653,-1653,-1653
21:35,1295,0044,g8,11901,0,-1653,-1653
21:40,1300,0044,g8,11901,0,0,-1653
21:45,1305,0044,g8,11901,0,0,-1653
21:50,1310,0044,g8,11901,0,0,-1653
21:55,1315,0044,g8,11901,0,0,-1653
22:00,1320,0044,g8,11901,0,0,0
22:05,1325,0044,g8,11901,0,0,0
22:10,1330,0044,g8,11901,0,0,0
22:15,1335,0044,g8,11901,0,0,0
22:20,1340,0044,g8,11901,0,0,0
22:25,1345,0044,g8,11901,0,0,0
22:30,1350,0044,g8,11901,0,0,0
22:35,1355,0044,g8,11901,0,0,0
22:40,1360,0044,g8,11901,0,0,0
22:45,1365,0044,g8,11901,0,0,0
22:50,1370,0044,g8,11901,0,0,0
22:55,1375,0044,g8,11901,0,0,0
23:00,1380,0044,g8,11901,0,0,0
23:05,1385,0044,g8,11901,0,0,0
23:10,1390,0044,g8,11901,0,0,0
23:15,1395,0044,g8,11901,0,0,0
23:16,1396,0044,g8,11901,,,
23:20,1400,0044,g8,11901,0,0,0
09:00,540,0045,g9,0,,,
09:05,545,0045,g9,0,0,,
09:10,550,0045,g9,0,0,0,
09:15,555,0045,g9,0,0,0,
09:20,560,0045,g9,0,0,0,
09:25,565,0045,g9,0,0,0,
09:30,570,0045,g9,0,0,0,0
09:35,575,0045,g9,0,0,0,0
09:40,580,0045,g9,0,0,0,0
09:45,585,0045,g9,0,0,0,0
09:50,590,0045,g9,0,0,0,0
09:55,595,0045,g9,0,0,0,0
10:00,600,0045,g9,0,0,0,0
10:05,605,0045,g9,0,0,0,0
10:10,610,0045,g9,-267,-267,-267,-267
10:15,615,0045,g9,-267,0,-267,-267
10:20,620,0045,g9,-267,0,0,-267
10:25,625,0045,g9,-1244,-977,-977,-1244
10:30,630,0045,g9,-1244,0,-977,-1244
10:35,635,0045,g9,-1244,0,0,-1244
10:40,640,0045,g9,-1956,-712,-712,-1689
10:45,645,0045,g9,-1956,0,-712,-1689
10:50,650,0045,g9,-1956,0,0,-1689
10:55,655,0045,g9,-1956,0,0,-712
11:00,660,0045,g9,-1956,0,0,-712
11:05,665,0045,g9,-1956,0,0,-712
11:10,670,0045,g9,-1956,0,0,0
11:15,675,0045,g9,-1956,0,0,0
11:20,680,0045,g9,-1956,0,0,0
11:25,685,0045,g9,-1956,0,0,0
11:30,690,0045,g9,-4089,-2133,-2133,-2133
11:35,695,0045,g9,-4089,0,-2133,-2133
11:40,700,0045,g9,-4089,0,0,-2133
11:45,705,0045,g9,-5067,-978,-978,-3111
11:50,710,0045,g9,-5067,0,-978,-3111
11:55,715,0045,g9,-5067,0,0,-3111
12:00,720,0045,g9,-5067,0,0,-978
12:05,725,0045,g9,-5067,0,0,-978
12:10,730,0045,g9,-5067,0,0,-978
12:15,735,0045,g9,-5067,0,0,0
12:20,740,0045,g9,-5067,0,0,0
12:25,745,0045,g9,-5067,0,0,0
12:30,750,0045,g9,-5600,-533,-533,-533
12:35,755,0045,g9,-5600,0,-533,-533
12:40,760,0045,g9,-5600,0,0,-533
12:45,765,0045,g9,-5600,0,0,-533
12:50,770,0045,g9,-6667,-1067,-1067,-1600
12:55,775,0045,g9,-6667,0,-1067,-1600
13:00,780,0045,g9,-6667,0,0,-1067
13:05,785,0045,g9,-6667,0,0,-1067
13:10,790,0045,g9,-6667,0,0,-1067
13:15,795,0045,g9,-6667,0,0,-1067
13:20,800,0045,g9,-6667,0,0,0
13:25,805,0045,g9,-4711,1956,1956,1956
13:30,810,0045,g9,-4711,0,1956,1956
13:35,815,0045,g9,-4711,0,0,1956
13:40,820,0045,g9,-4711,0,0,1956
13:45,825,0045,g9,-4711,0,0,1956
13:50,830,0045,g9,-2933,1778,1778,3734
13:55,835,0045,g9,-2933,0,1778,1778
14:00,840,0045,g9,-2933,0,0,1778
14:05,845,0045,g9,-2933,0,0,1778
14:10,850,0045,g9,-2933,0,0,1778
14:15,855,0045,g9,-2933,0,0,1778
14:20,860,0045,g9,-2933,0,0,0
14:25,865,0045,g9,-2933,0,0,0
14:30,870,0045,g9,-89,2844,2844,2844
14:35,875,0045,g9,-89,0,2844,2844
14:40,880,0045,g9,-89,0,0,2844
14:45,885,0045,g9,-1067,-978,-978,1866
14:50,890,0045,g9,-1067,0,-978,1866
14:55,895,0045,g9,-1067,0,0,1866
15:00,900,0045,g9,-1067,0,0,-978
15:05,905,0045,g9,-1067,0,0,-978
15:10,910,0045,g9,-1067,0,0,-978
15:15,915,0045,g9,-1067,0,0,0
15:20,920,0045,g9,-1067,0,0,0
15:25,925,0045,g9,-1067,0,0,0
15:30,930,0045,g9,-2400,-1333,-1333,-1333
15:35,935,0045,g9,-2400,0,-1333,-1333
15:40,940,0045,g9,-2400,0,0,-1333
15:45,945,0045,g9,-3378,-978,-978,-2311
15:50,950,0045,g9,-3378,0,-978,-2311
15:55,955,0045,g9,-3378,0,0,-2311
16:00,960,0045,g9,-3378,0,0,-978
16:05,965,0045,g9,-3378,0,0,-978
16:10,970,0045,g9,-3378,0,0,-978
16:15,975,0045,g9,-3378,0,0,0
16:20,980,0045,g9,-3378,0,0,0
16:25,985,0045,g9,-3378,0,0,0
16:30,990,0045,g9,-3911,-533,-533,-533
16:35,995,0045,g9,-3911,0,-533,-533
16:40,1000,0045,g9,-3911,0,0,-533
16:45,1005,0045,g9,-3911,0,0,-533
16:50,1010,0045,g9,172,4083,4083,3550
16:55,1015,0045,g9,172,0,4083,3550
17:00,1020,0045,g9,172,0,0,4083
17:05,1025,0045,g9,172,0,0,4083
17:10,1030,0045,g9,172,0,0,4083
17:15,1035,0045,g9,172,0,0,4083
17:20,1040,0045,g9,172,0,0,0
17:25,1045,0045,g9,172,0,0,0
17:30,1050,0045,g9,-1689,-1861,-1861,-1861
17:35,1055,0045,g9,-1689,0,-1861,-1861
17:40,1060,0045,g9,-1689,0,0,-1861
17:45,1065,0045,g9,-1689,0,0,-1861
17:50,1070,0045,g9,-2222,-533,-533,-2394
17:55,1075,0045,g9,-2222,0,-533,-2394
18:00,1080,0045,g9,-2222,0,0,-533
18:05,1085,0045,g9,-2222,0,0,-533
18:10,1090,0045,g9,-2222,0,0,-533
18:15,1095,0045,g9,-2222,0,0,-533
18:20,1100,0045,g9,-2222,0,0,0
18:25,1105,0045,g9,-2222,0,0,0
18:30,1110,0045,g9,-2222,0,0,0
18:35,1115,0045,g9,-2222,0,0,0
18:40,1120,0045,g9,-2222,0,0,0
18:45,1125,0045,g9,-2222,0,0,0
18:50,1130,0045,g9,-2222,0,0,0
18:55,1135,0045,g9,-2222,0,0,0
19:00,1140,0045,g9,-2222,0,0,0
19:05,1145,0045,g9,-2222,0,0,0
19:10,1150,0045,g9,-2222,0,0,0
19:15,1155,0045,g9,-2222,0,0,0
19:20,1160,0045,g9,-2222,0,0,0
19:25,1165,0045,g9,-2578,-356,-356,-356
19:30,1170,0045,g9,-2578,0,-356,-356
19:35,1175,0045,g9,-2578,0,0,-356
19:40,1180,0045,g9,-2578,0,0,-356
19:45,1185,0045,g9,-2578,0,0,-356
19:50,1190,0045,g9,-2578,0,0,-356
19:55,1195,0045,g9,-2578,0,0,0
20:00,1200,0045,g9,-2578,0,0,0
20:05,1205,0045,g9,-2578,0,0,0
20:10,1210,0045,g9,-2578,0,0,0
20:15,1215,0045,g9,-2578,0,0,0
20:20,1220,0045,g9,-2578,0,0,0
20:25,1225,0045,g9,-2578,0,0,0
20:30,1230,0045,g9,-3111,-533,-533,-533
20:35,1235,0045,g9,-3111,0,-533,-533
20:40,1240,0045,g9,-3111,0,0,-533
20:45,1245,0045,g9,-3111,0,0,-533
20:50,1250,0045,g9,-3111,0,0,-533
20:55,1255,0045,g9,-3111,0,0,-533
21:00,1260,0045,g9,-3111,0,0,0
21:05,1265,0045,g9,-3111,0,0,0
21:10,1270,0045,g9,-3111,0,0,0
21:15,1275,0045,g9,-3111,0,0,0
21:20,1280,0045,g9,-3111,0,0,0
21:25,1285,0045,g9,-3111,0,0,0
21:30,1290,0045,g9,-3556,-445,-445,-445
21:35,1295,0045,g9,-3556,0,-445,-445
21:40,1300,0045,g9,-3556,0,0,-445
21:45,1305,0045,g9,-3556,0,0,-445
21:50,1310,0045,g9,-3556,0,0,-445
21:55,1315,0045,g9,-3556,0,0,-445
22:00,1320,0045,g9,-3556,0,0,0
22:05,1325,0045,g9,-3556,0,0,0
22:10,1330,0045,g9,-3556,0,0,0
22:15,1335,0045,g9,-3556,0,0,0
22:20,1340,0045,g9,-3556,0,0,0
22:25,1345,0045,g9,-3556,0,0,0
22:30,1350,0045,g9,-3556,0,0,0
22:35,1355,0045,g9,-3556,0,0,0
22:40,1360,0045,g9,-3556,0,0,0
22:45,1365,0045,g9,-3556,0,0,0
22:50,1370,0045,g9,-3556,0,0,0
22:55,1375,0045,g9,-3556,0,0,0
